,time,positive_score_en,negative_score_en,score_en,positive_volume_en,negative_volume_en,volume_ratio_en,total_volume_en,total_volume_non_en,total_volume_global,close,high,low,open,volumefrom,volumeto,logclose,loghigh,loglow,logopen,fluctuation
0,1514890800,2.0,1.3395,0.6605,1,1,1.0,30,1,31,14.15,14.15,13.83,13.87,103.4,1399.74,2.649714624089247,2.649714624089247,2.626840145676667,2.6297282343267403,0.01998638976250655
1,1514894400,2.44638889,2.2778,0.16858889,9,1,9.0,108,15,123,14.11,14.15,14.0,14.15,149.9,2100.45,2.6468837658647226,2.649714624089247,2.6390573296152584,2.649714624089247,-0.002830858224524224
2,1514898000,1.464535,2.03055,-0.5660149999999999,20,4,5.0,97,1,98,13.87,14.01,13.71,14.01,177.68,2433.12,2.6297282343267403,2.6397713603489157,2.6181254935742233,2.6397713603489157,-0.010043126022175386
3,1514901600,1.82363529,0.9093,0.91433529,17,2,8.5,141,0,141,14.02,14.09,13.67,13.87,167.23,2334.0,2.640484881606444,2.645465325910589,2.6152036507358583,2.6297282343267403,0.010756647279703824
4,1514905200,1.507225,0.0,1.507225,20,0,0.0,113,9,122,13.89,14.13,13.68,14.02,122.16,1698.88,2.6311691567662523,2.6483001966964363,2.615934912194404,2.640484881606444,-0.00931572484019183
5,1514908800,1.76725806,1.43672727,0.33053079,31,11,2.8182,141,4,145,14.13,14.15,13.88,13.89,63.01,882.39,2.6483001966964363,2.649714624089247,2.6304489550786583,2.6311691567662523,0.017131039930184055
6,1514912400,1.94173,1.2074,0.73433,30,2,15.0,138,3,141,14.11,14.13,13.62,14.13,192.84,2535.91,2.6468837658647226,2.6483001966964363,2.611539300721366,2.6483001966964363,-0.001416430831713722
7,1514916000,1.91500556,1.72348,0.19152556,18,15,1.2,126,3,129,13.29,14.15,13.28,14.11,935.29,12784.85,2.587011872725154,2.649714624089247,2.5862591440482876,2.6468837658647226,-0.059871893139568755
8,1514919600,2.028,1.8741,0.1539,27,9,3.0,157,2,159,13.49,13.75,13.08,13.29,803.27,10713.27,2.6019486702196644,2.6210388241125804,2.5710843460290524,2.587011872725154,0.01493679749451049
9,1514923200,1.80288636,2.8778,-1.07491364,22,2,11.0,97,3,100,13.26,13.78,13.1,13.2,251.85,3341.08,2.5847519847577165,2.6232182655855123,2.5726122302071057,2.580216829592325,0.00453515516539138
10,1514926800,2.07125385,2.16665,-0.09539615,26,2,13.0,125,4,129,13.65,13.84,13.26,13.26,122.83,1678.42,2.613739521630969,2.6275629501895237,2.5847519847577165,2.5847519847577165,0.028987536873252395
11,1514930400,2.0418,2.19445,-0.15265,19,2,9.5,110,2,112,13.97,14.02,13.65,13.65,365.95,5104.19,2.6369121732688705,2.640484881606444,2.613739521630969,2.613739521630969,0.02317265163790161
12,1514934000,1.86856,2.0639,-0.19534,20,4,5.0,113,6,119,13.9,14.15,13.63,13.99,85.58,1198.87,2.631888840136646,2.649714624089247,2.612273245708441,2.63834278867739,-0.00645394854074377
13,1514937600,1.8644913,2.18254286,-0.31805155,23,7,3.2857,148,5,153,14.2,14.3,13.62,13.9,162.73,2307.21,2.653241964607215,2.6602595372658615,2.611539300721366,2.631888840136646,0.02135312447056892
14,1514941200,1.8428381,2.0167,-0.17386191,21,2,10.5,95,6,101,13.91,14.2,13.67,14.2,64.82,899.92,2.6326080059353516,2.653241964607215,2.6152036507358583,2.653241964607215,-0.02063395867186335
15,1514944800,2.11803846,2.65252222,-0.53448376,26,9,2.8889,131,5,136,14.03,14.04,13.6,13.91,167.1,2298.54,2.6411978941143697,2.641910398597665,2.6100697927420065,2.6326080059353516,0.008589888179018068
16,1514948400,1.99466957,1.7556,0.23906957,23,3,7.6667,89,2,91,13.91,14.23,13.6,14.03,17.11,237.68,2.6326080059353516,2.655352412101761,2.6100697927420065,2.6411978941143697,-0.008589888179018068
17,1514952000,1.91012609,1.73724,0.17288609,23,10,2.3,99,6,105,14.1,14.1,13.8,13.91,46.96,654.13,2.6461747973841225,2.6461747973841225,2.624668592163159,2.6326080059353516,0.013566791448770932
18,1514955600,1.85338333,2.1111,-0.25771667,18,2,9.0,97,6,103,13.94,14.31,13.8,14.1,72.0,1016.2,2.6347624053323777,2.6609585935683597,2.624668592163159,2.6461747973841225,-0.011412392051744824
19,1514959200,1.49073125,1.65743333,-0.16670208,16,9,1.7778,94,7,101,14.1,14.1,13.32,13.94,33.68,465.5,2.6461747973841225,2.6461747973841225,2.589266665112243,2.6347624053323777,0.011412392051744824
20,1514962800,1.818624,2.04816667,-0.22954267,25,3,8.3333,104,3,107,14.0,14.31,13.86,14.1,133.95,1883.92,2.6390573296152584,2.6609585935683597,2.6290069937617573,2.6461747973841225,-0.0071174677688641275
21,1514966400,1.95533333,2.18991364,-0.2345803,27,22,1.2273,118,5,123,13.93,14.29,13.86,14.15,298.11,4148.46,2.6340447877917144,2.659559991941776,2.6290069937617573,2.649714624089247,-0.01566983629753249
22,1514970000,1.84926154,1.97406667,-0.12480513,26,3,8.6667,109,4,113,13.51,14.05,13.51,13.89,185.07,2553.0,2.6034301519721073,2.642622395779755,2.6034301519721073,2.6311691567662523,-0.02773900479414504
23,1514973600,1.78767407,2.1111,-0.32342593,27,1,27.0,123,6,129,13.7,14.18,13.51,13.51,341.86,4750.81,2.617395832834079,2.6518325211039815,2.6034301519721073,2.6034301519721073,0.013965680861971919
24,1514977200,1.97485455,2.022225,-0.04737046,11,4,2.75,98,6,104,13.6,13.86,13.55,13.7,211.76,2884.56,2.6100697927420065,2.6290069937617573,2.60638654732571,2.617395832834079,-0.0073260400920727164
25,1514980800,1.99364286,1.54075,0.45289286,14,4,3.5,127,3,130,13.62,13.86,13.57,13.57,369.19,5037.1,2.611539300721366,2.6290069937617573,2.6078614738467776,2.6078614738467776,0.003677826874588508
26,1514984400,2.02338462,1.93335,0.09003462,26,6,4.3333,104,5,109,13.66,13.84,13.5,13.58,62.06,849.03,2.614471854142644,2.6275629501895237,2.6026896854443837,2.60859812213055,0.00587373201209429
27,1514988000,1.92670345,1.13055,0.79615345,29,2,14.5,120,5,125,13.89,13.89,13.68,13.68,58.53,805.5,2.6311691567662523,2.6311691567662523,2.615934912194404,2.615934912194404,0.015234244571848077
28,1514991600,2.71862,2.1111,0.60752,80,7,11.4286,156,1,157,13.99,14.1,13.62,13.89,210.67,2862.44,2.63834278867739,2.6461747973841225,2.611539300721366,2.6311691567662523,0.007173631911137512
29,1514995200,1.66176364,1.43796667,0.22379697,22,3,7.3333,75,4,79,13.61,14.09,13.61,13.9,254.77,3507.49,2.6108048166633746,2.645465325910589,2.6108048166633746,2.631888840136646,-0.02108402347327143
30,1514998800,0.82543553,2.19445,-1.36901447,76,2,38.0,167,1,168,13.86,13.89,13.61,13.61,249.58,3434.12,2.6290069937617573,2.6311691567662523,2.6108048166633746,2.6108048166633746,0.018202177098382677
31,1515002400,0.51522472,2.07406667,-1.55884195,89,6,14.8333,182,2,184,13.9,14.0,13.61,13.86,190.62,2618.1,2.631888840136646,2.6390573296152584,2.6108048166633746,2.6290069937617573,0.0028818463748887524
32,1515006000,1.92523056,1.4574,0.46783056,36,3,12.0,109,7,116,13.81,14.05,13.8,14.0,336.75,4695.94,2.6253929674212007,2.642622395779755,2.624668592163159,2.6390573296152584,-0.013664362194057755
33,1515009600,1.87015,2.22223333,-0.35208333,30,3,10.0,118,4,122,13.93,13.93,13.7,13.74,194.7,2677.41,2.6340447877917144,2.6340447877917144,2.617395832834079,2.620311286794203,0.01373350099751125
34,1515013200,2.0024900000000003,1.13055,0.8719399999999999,20,2,10.0,83,6,89,13.76,13.99,13.7,13.9,260.1,3596.79,2.6217658325051976,2.63834278867739,2.617395832834079,2.631888840136646,-0.010123007631448466
35,1515016800,2.00758667,0.0,2.00758667,30,0,0.0,105,5,110,13.98,13.99,13.76,13.76,166.72,2321.37,2.637627736805664,2.63834278867739,2.6217658325051976,2.6217658325051976,0.015861904300466634
36,1515020400,1.86874375,0.0,1.86874375,16,0,0.0,89,7,96,14.04,14.05,13.76,13.76,54.76,740.52,2.641910398597665,2.642622395779755,2.6217658325051976,2.6217658325051976,0.020144566092467286
37,1515024000,1.68103667,0.0,1.68103667,30,0,0.0,127,3,130,13.98,14.1,13.76,14.05,286.21,3975.94,2.637627736805664,2.6461747973841225,2.6217658325051976,2.642622395779755,-0.004994658974090793
38,1515027600,1.94862759,1.77036667,0.17826092,29,3,9.6667,192,2,194,13.33,13.98,13.33,13.98,642.3,8757.67,2.5900171341906173,2.637627736805664,2.5900171341906173,2.637627736805664,-0.047610602615046904
39,1515031200,1.83146,1.7556,0.07586,25,1,25.0,132,2,134,13.6,13.63,13.19,13.3,754.25,10070.09,2.6100697927420065,2.612273245708441,2.579458966729223,2.5877640352277083,0.022305757514298197
40,1515034800,1.67717,2.1111,-0.43393,20,2,10.0,109,1,110,13.46,13.9,11.53,13.6,47.89,623.95,2.599722324216582,2.631888840136646,2.4449523342809676,2.6100697927420065,-0.010347468525424564
41,1515038400,1.63491429,0.0,1.63491429,14,0,0.0,96,2,98,13.65,13.75,13.29,13.71,125.85,1702.8,2.613739521630969,2.6210388241125804,2.587011872725154,2.6181254935742233,-0.0043859719432544075
42,1515042000,1.78086111,2.22223333,-0.44137222,18,3,6.0,105,6,111,13.58,13.65,11.57,13.65,165.05,2167.56,2.60859812213055,2.613739521630969,2.448415541205585,2.613739521630969,-0.0051413995004190305
43,1515045600,1.91194348,1.9926,-0.08065652,23,3,7.6667,98,3,101,13.62,13.99,13.31,13.31,213.94,2935.27,2.611539300721366,2.63834278867739,2.58851563240702,2.58851563240702,0.02302366831434588
44,1515049200,1.77981379,2.1111,-0.33128621,29,1,29.0,129,3,132,11.57,13.99,11.57,13.62,161.68,2196.87,2.448415541205585,2.63834278867739,2.448415541205585,2.611539300721366,-0.16312375951578106
45,1515052800,1.95094483,2.1444400000000003,-0.19349517,29,5,5.8,150,5,155,13.43,13.97,11.57,11.57,561.32,7664.81,2.5974910105351463,2.6369121732688705,2.448415541205585,2.448415541205585,0.14907546932956128
46,1515056400,1.65503214,1.59026667,0.06476548,28,6,4.6667,122,6,128,11.63,13.69,11.63,13.43,90.93,1221.81,2.453587966530573,2.6166656393003573,2.453587966530573,2.5974910105351463,-0.1439030440045732
47,1515060000,1.79042069,1.97591667,-0.18549598,29,6,4.8333,129,3,132,13.35,13.69,11.63,13.41,101.64,1370.28,2.5915163848462583,2.6166656393003573,2.453587966530573,2.596000697293587,-0.004484312447328609
48,1515063600,1.817825,1.9,-0.082175,32,2,16.0,145,1,146,13.31,13.6,13.28,13.35,130.59,1746.44,2.58851563240702,2.6100697927420065,2.5862591440482876,2.5915163848462583,-0.0030007524392381413
49,1515067200,1.737,2.0167,-0.2797,37,2,18.5,150,0,150,13.4,13.5,13.28,13.31,62.99,816.37,2.5952547069568657,2.6026896854443837,2.5862591440482876,2.58851563240702,0.0067390745498454585
50,1515070800,1.73155556,2.19445,-0.46289445,27,2,13.5,138,13,151,13.41,13.5,13.25,13.42,274.86,3626.13,2.596000697293587,2.6026896854443837,2.583997552432231,2.5967461315435356,-0.0007454342499486621
51,1515074400,2.11431481,2.022225,0.09208981,27,4,6.75,284,11,295,13.28,13.42,13.28,13.41,246.28,3286.88,2.5862591440482876,2.5967461315435356,2.5862591440482876,2.596000697293587,-0.00974155324529935
52,1515078000,1.81912963,2.1111,-0.29197037,27,2,13.5,217,7,224,13.37,13.57,13.22,13.42,311.63,4005.2,2.5930133911138515,2.6078614738467776,2.5817308344235403,2.5967461315435356,-0.0037327404296840783
